#    L    TT             EE             BB             TE             PP             TP             EP          
  3412   0.128272E-11   0.385289E-13   0.000000E+00  -0.360101E-13   0.916291E-09   0.333036E-13   0.837862E-15
  3413   0.127718E-11   0.385556E-13   0.000000E+00  -0.355361E-13   0.915861E-09   0.332196E-13   0.842507E-15
  3414   0.127165E-11   0.385845E-13   0.000000E+00  -0.350752E-13   0.915433E-09   0.331364E-13   0.847047E-15
  3415   0.126613E-11   0.386157E-13   0.000000E+00  -0.346273E-13   0.915004E-09   0.330538E-13   0.851475E-15
  3416   0.126061E-11   0.386491E-13   0.000000E+00  -0.341925E-13   0.914576E-09   0.329719E-13   0.855785E-15
  3417   0.125511E-11   0.386846E-13   0.000000E+00  -0.337707E-13   0.914148E-09   0.328907E-13   0.859970E-15
  3418   0.124962E-11   0.387222E-13   0.000000E+00  -0.333621E-13   0.913720E-09   0.328100E-13   0.864023E-15
  3419   0.124415E-11   0.387618E-13   0.000000E+00  -0.329665E-13   0.913293E-09   0.327299E-13   0.867938E-15
  3420   0.123868E-11   0.388033E-13   0.000000E+00  -0.325841E-13   0.912867E-09   0.326503E-13   0.871710E-15
  3421   0.123323E-11   0.388466E-13   0.000000E+00  -0.322148E-13   0.912440E-09   0.325712E-13   0.875343E-15
  3422   0.122780E-11   0.388918E-13   0.000000E+00  -0.318586E-13   0.912014E-09   0.324924E-13   0.878843E-15
  3423   0.122238E-11   0.389387E-13   0.000000E+00  -0.315155E-13   0.911588E-09   0.324139E-13   0.882216E-15
  3424   0.121698E-11   0.389872E-13   0.000000E+00  -0.311855E-13   0.911163E-09   0.323355E-13   0.885468E-15
  3425   0.121159E-11   0.390373E-13   0.000000E+00  -0.308686E-13   0.910738E-09   0.322572E-13   0.888605E-15
  3426   0.120623E-11   0.390889E-13   0.000000E+00  -0.305647E-13   0.910313E-09   0.321790E-13   0.891633E-15
  3427   0.120088E-11   0.391419E-13   0.000000E+00  -0.302738E-13   0.909889E-09   0.321006E-13   0.894558E-15
  3428   0.119555E-11   0.391963E-13   0.000000E+00  -0.299960E-13   0.909465E-09   0.320222E-13   0.897379E-15
  3429   0.119024E-11   0.392520E-13   0.000000E+00  -0.297311E-13   0.909041E-09   0.319437E-13   0.900096E-15
  3430   0.118495E-11   0.393090E-13   0.000000E+00  -0.294791E-13   0.908618E-09   0.318651E-13   0.902708E-15
  3431   0.117968E-11   0.393671E-13   0.000000E+00  -0.292399E-13   0.908195E-09   0.317865E-13   0.905216E-15
  3432   0.117443E-11   0.394263E-13   0.000000E+00  -0.290135E-13   0.907773E-09   0.317079E-13   0.907619E-15
  3433   0.116921E-11   0.394865E-13   0.000000E+00  -0.287999E-13   0.907350E-09   0.316293E-13   0.909916E-15
  3434   0.116401E-11   0.395477E-13   0.000000E+00  -0.285989E-13   0.906928E-09   0.315507E-13   0.912106E-15
  3435   0.115883E-11   0.396098E-13   0.000000E+00  -0.284105E-13   0.906507E-09   0.314721E-13   0.914185E-15
  3436   0.115368E-11   0.396727E-13   0.000000E+00  -0.282346E-13   0.906085E-09   0.313937E-13   0.916150E-15
  3437   0.114855E-11   0.397363E-13   0.000000E+00  -0.280712E-13   0.905664E-09   0.313154E-13   0.917997E-15
  3438   0.114345E-11   0.398006E-13   0.000000E+00  -0.279202E-13   0.905243E-09   0.312374E-13   0.919722E-15
  3439   0.113838E-11   0.398655E-13   0.000000E+00  -0.277815E-13   0.904823E-09   0.311597E-13   0.921320E-15
  3440   0.113333E-11   0.399310E-13   0.000000E+00  -0.276550E-13   0.904403E-09   0.310824E-13   0.922787E-15
  3441   0.112831E-11   0.399969E-13   0.000000E+00  -0.275407E-13   0.903983E-09   0.310055E-13   0.924123E-15
  3442   0.112332E-11   0.400632E-13   0.000000E+00  -0.274385E-13   0.903563E-09   0.309292E-13   0.925342E-15
  3443   0.111836E-11   0.401298E-13   0.000000E+00  -0.273482E-13   0.903144E-09   0.308535E-13   0.926461E-15
  3444   0.111343E-11   0.401967E-13   0.000000E+00  -0.272697E-13   0.902725E-09   0.307787E-13   0.927497E-15
  3445   0.110852E-11   0.402638E-13   0.000000E+00  -0.272029E-13   0.902307E-09   0.307047E-13   0.928467E-15
  3446   0.110365E-11   0.403311E-13   0.000000E+00  -0.271478E-13   0.901888E-09   0.306318E-13   0.929388E-15
  3447   0.109881E-11   0.403984E-13   0.000000E+00  -0.271041E-13   0.901470E-09   0.305600E-13   0.930278E-15
  3448   0.109401E-11   0.404657E-13   0.000000E+00  -0.270719E-13   0.901052E-09   0.304894E-13   0.931149E-15
  3449   0.108923E-11   0.405330E-13   0.000000E+00  -0.270509E-13   0.900635E-09   0.304199E-13   0.931991E-15
  3450   0.108449E-11   0.406002E-13   0.000000E+00  -0.270410E-13   0.900218E-09   0.303513E-13   0.932789E-15
  3451   0.107978E-11   0.406672E-13   0.000000E+00  -0.270421E-13   0.899801E-09   0.302834E-13   0.933529E-15
  3452   0.107510E-11   0.407339E-13   0.000000E+00  -0.270541E-13   0.899384E-09   0.302161E-13   0.934194E-15
  3453   0.107046E-11   0.408003E-13   0.000000E+00  -0.270769E-13   0.898968E-09   0.301492E-13   0.934771E-15
  3454   0.106586E-11   0.408664E-13   0.000000E+00  -0.271102E-13   0.898553E-09   0.300825E-13   0.935245E-15
  3455   0.106129E-11   0.409320E-13   0.000000E+00  -0.271541E-13   0.898137E-09   0.300159E-13   0.935604E-15
  3456   0.105675E-11   0.409971E-13   0.000000E+00  -0.272083E-13   0.897722E-09   0.299493E-13   0.935852E-15
  3457   0.105225E-11   0.410617E-13   0.000000E+00  -0.272728E-13   0.897307E-09   0.298830E-13   0.935995E-15
  3458   0.104779E-11   0.411256E-13   0.000000E+00  -0.273473E-13   0.896892E-09   0.298168E-13   0.936041E-15
  3459   0.104336E-11   0.411889E-13   0.000000E+00  -0.274317E-13   0.896478E-09   0.297509E-13   0.935995E-15
  3460   0.103897E-11   0.412514E-13   0.000000E+00  -0.275259E-13   0.896064E-09   0.296853E-13   0.935866E-15
  3461   0.103462E-11   0.413131E-13   0.000000E+00  -0.276297E-13   0.895651E-09   0.296202E-13   0.935660E-15
  3462   0.103031E-11   0.413739E-13   0.000000E+00  -0.277431E-13   0.895238E-09   0.295554E-13   0.935381E-15
  3463   0.102603E-11   0.414338E-13   0.000000E+00  -0.278657E-13   0.894825E-09   0.294911E-13   0.935024E-15
  3464   0.102180E-11   0.414927E-13   0.000000E+00  -0.279975E-13   0.894412E-09   0.294273E-13   0.934579E-15
  3465   0.101760E-11   0.415506E-13   0.000000E+00  -0.281383E-13   0.894000E-09   0.293640E-13   0.934037E-15
  3466   0.101344E-11   0.416074E-13   0.000000E+00  -0.282879E-13   0.893588E-09   0.293013E-13   0.933391E-15
  3467   0.100932E-11   0.416631E-13   0.000000E+00  -0.284461E-13   0.893177E-09   0.292390E-13   0.932631E-15
  3468   0.100524E-11   0.417176E-13   0.000000E+00  -0.286129E-13   0.892766E-09   0.291773E-13   0.931749E-15
  3469   0.100120E-11   0.417708E-13   0.000000E+00  -0.287879E-13   0.892355E-09   0.291162E-13   0.930736E-15
  3470   0.997200E-12   0.418228E-13   0.000000E+00  -0.289711E-13   0.891944E-09   0.290555E-13   0.929584E-15
  3471   0.993240E-12   0.418733E-13   0.000000E+00  -0.291623E-13   0.891534E-09   0.289953E-13   0.928288E-15
  3472   0.989321E-12   0.419225E-13   0.000000E+00  -0.293613E-13   0.891124E-09   0.289353E-13   0.926838E-15
  3473   0.985442E-12   0.419702E-13   0.000000E+00  -0.295680E-13   0.890714E-09   0.288756E-13   0.925228E-15
  3474   0.981604E-12   0.420164E-13   0.000000E+00  -0.297821E-13   0.890305E-09   0.288160E-13   0.923451E-15
  3475   0.977806E-12   0.420611E-13   0.000000E+00  -0.300035E-13   0.889895E-09   0.287564E-13   0.921500E-15
  3476   0.974049E-12   0.421041E-13   0.000000E+00  -0.302321E-13   0.889486E-09   0.286968E-13   0.919373E-15
  3477   0.970334E-12   0.421454E-13   0.000000E+00  -0.304676E-13   0.889078E-09   0.286373E-13   0.917100E-15
  3478   0.966659E-12   0.421851E-13   0.000000E+00  -0.307098E-13   0.888670E-09   0.285783E-13   0.914714E-15
  3479   0.963026E-12   0.422231E-13   0.000000E+00  -0.309585E-13   0.888262E-09   0.285199E-13   0.912250E-15
  3480   0.959435E-12   0.422593E-13   0.000000E+00  -0.312136E-13   0.887854E-09   0.284624E-13   0.909742E-15
  3481   0.955885E-12   0.422937E-13   0.000000E+00  -0.314748E-13   0.887447E-09   0.284060E-13   0.907225E-15
  3482   0.952376E-12   0.423263E-13   0.000000E+00  -0.317419E-13   0.887040E-09   0.283510E-13   0.904734E-15
  3483   0.948910E-12   0.423571E-13   0.000000E+00  -0.320148E-13   0.886633E-09   0.282974E-13   0.902292E-15
  3484   0.945485E-12   0.423860E-13   0.000000E+00  -0.322932E-13   0.886226E-09   0.282453E-13   0.899888E-15
  3485   0.942103E-12   0.424129E-13   0.000000E+00  -0.325769E-13   0.885820E-09   0.281942E-13   0.897496E-15
  3486   0.938762E-12   0.424379E-13   0.000000E+00  -0.328658E-13   0.885414E-09   0.281441E-13   0.895094E-15
  3487   0.935463E-12   0.424608E-13   0.000000E+00  -0.331596E-13   0.885008E-09   0.280946E-13   0.892657E-15
  3488   0.932206E-12   0.424818E-13   0.000000E+00  -0.334582E-13   0.884603E-09   0.280456E-13   0.890163E-15
  3489   0.928990E-12   0.425006E-13   0.000000E+00  -0.337614E-13   0.884197E-09   0.279969E-13   0.887588E-15
  3490   0.925816E-12   0.425174E-13   0.000000E+00  -0.340690E-13   0.883793E-09   0.279482E-13   0.884913E-15
  3491   0.922683E-12   0.425320E-13   0.000000E+00  -0.343807E-13   0.883388E-09   0.278996E-13   0.882137E-15
  3492   0.919592E-12   0.425445E-13   0.000000E+00  -0.346965E-13   0.882984E-09   0.278511E-13   0.879264E-15
  3493   0.916543E-12   0.425547E-13   0.000000E+00  -0.350160E-13   0.882581E-09   0.278028E-13   0.876298E-15
  3494   0.913534E-12   0.425628E-13   0.000000E+00  -0.353390E-13   0.882177E-09   0.277547E-13   0.873242E-15
  3495   0.910568E-12   0.425686E-13   0.000000E+00  -0.356655E-13   0.881774E-09   0.277069E-13   0.870100E-15
  3496   0.907642E-12   0.425722E-13   0.000000E+00  -0.359951E-13   0.881371E-09   0.276594E-13   0.866877E-15
  3497   0.904758E-12   0.425735E-13   0.000000E+00  -0.363276E-13   0.880969E-09   0.276122E-13   0.863575E-15
  3498   0.901915E-12   0.425725E-13   0.000000E+00  -0.366630E-13   0.880566E-09   0.275655E-13   0.860190E-15
  3499   0.899113E-12   0.425692E-13   0.000000E+00  -0.370009E-13   0.880164E-09   0.275193E-13   0.856718E-15
  3500   0.896351E-12   0.425635E-13   0.000000E+00  -0.373412E-13   0.879763E-09   0.274736E-13   0.853156E-15
  3501   0.893630E-12   0.425554E-13   0.000000E+00  -0.376837E-13   0.879362E-09   0.274284E-13   0.849499E-15
  3502   0.890949E-12   0.425450E-13   0.000000E+00  -0.380283E-13   0.878961E-09   0.273839E-13   0.845742E-15
  3503   0.888308E-12   0.425321E-13   0.000000E+00  -0.383746E-13   0.878560E-09   0.273401E-13   0.841882E-15
  3504   0.885707E-12   0.425168E-13   0.000000E+00  -0.387226E-13   0.878160E-09   0.272969E-13   0.837915E-15
  3505   0.883145E-12   0.424991E-13   0.000000E+00  -0.390719E-13   0.877760E-09   0.272545E-13   0.833842E-15
  3506   0.880623E-12   0.424789E-13   0.000000E+00  -0.394226E-13   0.877361E-09   0.272125E-13   0.829665E-15
  3507   0.878140E-12   0.424562E-13   0.000000E+00  -0.397742E-13   0.876962E-09   0.271711E-13   0.825385E-15
  3508   0.875696E-12   0.424311E-13   0.000000E+00  -0.401267E-13   0.876563E-09   0.271302E-13   0.821006E-15
  3509   0.873291E-12   0.424035E-13   0.000000E+00  -0.404798E-13   0.876165E-09   0.270896E-13   0.816528E-15
  3510   0.870924E-12   0.423734E-13   0.000000E+00  -0.408334E-13   0.875766E-09   0.270493E-13   0.811953E-15
  3511   0.868596E-12   0.423408E-13   0.000000E+00  -0.411872E-13   0.875369E-09   0.270093E-13   0.807286E-15
  3512   0.866306E-12   0.423058E-13   0.000000E+00  -0.415411E-13   0.874971E-09   0.269695E-13   0.802543E-15
  3513   0.864054E-12   0.422682E-13   0.000000E+00  -0.418948E-13   0.874574E-09   0.269302E-13   0.797743E-15
  3514   0.861839E-12   0.422282E-13   0.000000E+00  -0.422483E-13   0.874177E-09   0.268913E-13   0.792905E-15
  3515   0.859660E-12   0.421856E-13   0.000000E+00  -0.426013E-13   0.873780E-09   0.268529E-13   0.788048E-15
  3516   0.857519E-12   0.421405E-13   0.000000E+00  -0.429537E-13   0.873383E-09   0.268151E-13   0.783189E-15
  3517   0.855414E-12   0.420928E-13   0.000000E+00  -0.433053E-13   0.872987E-09   0.267780E-13   0.778349E-15
  3518   0.853345E-12   0.420426E-13   0.000000E+00  -0.436558E-13   0.872591E-09   0.267416E-13   0.773541E-15
  3519   0.851311E-12   0.419899E-13   0.000000E+00  -0.440053E-13   0.872195E-09   0.267060E-13   0.768761E-15
  3520   0.849313E-12   0.419346E-13   0.000000E+00  -0.443533E-13   0.871799E-09   0.266712E-13   0.763999E-15
  3521   0.847350E-12   0.418768E-13   0.000000E+00  -0.446999E-13   0.871404E-09   0.266371E-13   0.759247E-15
  3522   0.845421E-12   0.418164E-13   0.000000E+00  -0.450448E-13   0.871009E-09   0.266038E-13   0.754495E-15
  3523   0.843527E-12   0.417536E-13   0.000000E+00  -0.453878E-13   0.870614E-09   0.265712E-13   0.749734E-15
  3524   0.841666E-12   0.416882E-13   0.000000E+00  -0.457289E-13   0.870219E-09   0.265395E-13   0.744955E-15
  3525   0.839838E-12   0.416203E-13   0.000000E+00  -0.460677E-13   0.869825E-09   0.265086E-13   0.740147E-15
  3526   0.838044E-12   0.415499E-13   0.000000E+00  -0.464042E-13   0.869431E-09   0.264784E-13   0.735301E-15
  3527   0.836282E-12   0.414770E-13   0.000000E+00  -0.467382E-13   0.869038E-09   0.264488E-13   0.730404E-15
  3528   0.834552E-12   0.414016E-13   0.000000E+00  -0.470695E-13   0.868644E-09   0.264199E-13   0.725445E-15
  3529   0.832854E-12   0.413237E-13   0.000000E+00  -0.473981E-13   0.868251E-09   0.263914E-13   0.720413E-15
  3530   0.831187E-12   0.412433E-13   0.000000E+00  -0.477237E-13   0.867859E-09   0.263633E-13   0.715295E-15
  3531   0.829550E-12   0.411605E-13   0.000000E+00  -0.480462E-13   0.867466E-09   0.263355E-13   0.710080E-15
  3532   0.827944E-12   0.410752E-13   0.000000E+00  -0.483655E-13   0.867074E-09   0.263080E-13   0.704759E-15
  3533   0.826367E-12   0.409874E-13   0.000000E+00  -0.486813E-13   0.866682E-09   0.262807E-13   0.699336E-15
  3534   0.824820E-12   0.408973E-13   0.000000E+00  -0.489937E-13   0.866290E-09   0.262537E-13   0.693817E-15
  3535   0.823302E-12   0.408047E-13   0.000000E+00  -0.493023E-13   0.865899E-09   0.262270E-13   0.688209E-15
  3536   0.821812E-12   0.407098E-13   0.000000E+00  -0.496072E-13   0.865508E-09   0.262006E-13   0.682517E-15
  3537   0.820350E-12   0.406126E-13   0.000000E+00  -0.499081E-13   0.865117E-09   0.261745E-13   0.676749E-15
  3538   0.818915E-12   0.405130E-13   0.000000E+00  -0.502050E-13   0.864727E-09   0.261487E-13   0.670909E-15
  3539   0.817508E-12   0.404112E-13   0.000000E+00  -0.504976E-13   0.864336E-09   0.261232E-13   0.665004E-15
  3540   0.816127E-12   0.403070E-13   0.000000E+00  -0.507859E-13   0.863947E-09   0.260980E-13   0.659033E-15
  3541   0.814772E-12   0.402007E-13   0.000000E+00  -0.510697E-13   0.863557E-09   0.260732E-13   0.652993E-15
  3542   0.813442E-12   0.400921E-13   0.000000E+00  -0.513489E-13   0.863168E-09   0.260487E-13   0.646884E-15
  3543   0.812137E-12   0.399813E-13   0.000000E+00  -0.516235E-13   0.862779E-09   0.260245E-13   0.640704E-15
  3544   0.810857E-12   0.398683E-13   0.000000E+00  -0.518932E-13   0.862391E-09   0.260006E-13   0.634450E-15
  3545   0.809601E-12   0.397531E-13   0.000000E+00  -0.521579E-13   0.862002E-09   0.259770E-13   0.628121E-15
  3546   0.808368E-12   0.396358E-13   0.000000E+00  -0.524176E-13   0.861615E-09   0.259538E-13   0.621718E-15
  3547   0.807158E-12   0.395163E-13   0.000000E+00  -0.526722E-13   0.861227E-09   0.259309E-13   0.615246E-15
  3548   0.805970E-12   0.393948E-13   0.000000E+00  -0.529215E-13   0.860840E-09   0.259085E-13   0.608716E-15
  3549   0.804804E-12   0.392712E-13   0.000000E+00  -0.531654E-13   0.860453E-09   0.258866E-13   0.602137E-15
  3550   0.803660E-12   0.391456E-13   0.000000E+00  -0.534039E-13   0.860066E-09   0.258654E-13   0.595517E-15
  3551   0.802536E-12   0.390180E-13   0.000000E+00  -0.536367E-13   0.859679E-09   0.258449E-13   0.588866E-15
  3552   0.801433E-12   0.388885E-13   0.000000E+00  -0.538640E-13   0.859293E-09   0.258251E-13   0.582193E-15
  3553   0.800349E-12   0.387570E-13   0.000000E+00  -0.540854E-13   0.858907E-09   0.258062E-13   0.575509E-15
  3554   0.799285E-12   0.386236E-13   0.000000E+00  -0.543010E-13   0.858522E-09   0.257879E-13   0.568828E-15
  3555   0.798239E-12   0.384883E-13   0.000000E+00  -0.545107E-13   0.858137E-09   0.257704E-13   0.562170E-15
  3556   0.797212E-12   0.383512E-13   0.000000E+00  -0.547144E-13   0.857752E-09   0.257533E-13   0.555552E-15
  3557   0.796202E-12   0.382123E-13   0.000000E+00  -0.549119E-13   0.857367E-09   0.257367E-13   0.548990E-15
  3558   0.795209E-12   0.380716E-13   0.000000E+00  -0.551034E-13   0.856983E-09   0.257203E-13   0.542503E-15
  3559   0.794233E-12   0.379292E-13   0.000000E+00  -0.552885E-13   0.856598E-09   0.257042E-13   0.536108E-15
  3560   0.793272E-12   0.377851E-13   0.000000E+00  -0.554674E-13   0.856215E-09   0.256881E-13   0.529815E-15
  3561   0.792328E-12   0.376393E-13   0.000000E+00  -0.556398E-13   0.855831E-09   0.256722E-13   0.523604E-15
  3562   0.791398E-12   0.374919E-13   0.000000E+00  -0.558058E-13   0.855448E-09   0.256565E-13   0.517448E-15
  3563   0.790482E-12   0.373429E-13   0.000000E+00  -0.559653E-13   0.855065E-09   0.256411E-13   0.511318E-15
  3564   0.789581E-12   0.371923E-13   0.000000E+00  -0.561181E-13   0.854682E-09   0.256260E-13   0.505188E-15
  3565   0.788692E-12   0.370401E-13   0.000000E+00  -0.562644E-13   0.854299E-09   0.256112E-13   0.499029E-15
  3566   0.787817E-12   0.368864E-13   0.000000E+00  -0.564038E-13   0.853917E-09   0.255970E-13   0.492815E-15
  3567   0.786953E-12   0.367312E-13   0.000000E+00  -0.565366E-13   0.853535E-09   0.255832E-13   0.486523E-15
  3568   0.786101E-12   0.365746E-13   0.000000E+00  -0.566625E-13   0.853153E-09   0.255700E-13   0.480154E-15
  3569   0.785260E-12   0.364165E-13   0.000000E+00  -0.567815E-13   0.852772E-09   0.255572E-13   0.473714E-15
  3570   0.784430E-12   0.362571E-13   0.000000E+00  -0.568937E-13   0.852391E-09   0.255449E-13   0.467211E-15
  3571   0.783609E-12   0.360964E-13   0.000000E+00  -0.569989E-13   0.852010E-09   0.255331E-13   0.460649E-15
  3572   0.782799E-12   0.359345E-13   0.000000E+00  -0.570973E-13   0.851629E-09   0.255217E-13   0.454036E-15
  3573   0.781998E-12   0.357713E-13   0.000000E+00  -0.571886E-13   0.851249E-09   0.255108E-13   0.447377E-15
  3574   0.781205E-12   0.356070E-13   0.000000E+00  -0.572730E-13   0.850869E-09   0.255002E-13   0.440679E-15
  3575   0.780420E-12   0.354415E-13   0.000000E+00  -0.573503E-13   0.850489E-09   0.254901E-13   0.433941E-15
  3576   0.779643E-12   0.352749E-13   0.000000E+00  -0.574206E-13   0.850110E-09   0.254805E-13   0.427163E-15
  3577   0.778873E-12   0.351073E-13   0.000000E+00  -0.574839E-13   0.849730E-09   0.254713E-13   0.420343E-15
  3578   0.778110E-12   0.349386E-13   0.000000E+00  -0.575400E-13   0.849352E-09   0.254626E-13   0.413481E-15
  3579   0.777353E-12   0.347690E-13   0.000000E+00  -0.575891E-13   0.848973E-09   0.254544E-13   0.406577E-15
  3580   0.776601E-12   0.345984E-13   0.000000E+00  -0.576311E-13   0.848595E-09   0.254466E-13   0.399628E-15
  3581   0.775854E-12   0.344269E-13   0.000000E+00  -0.576660E-13   0.848217E-09   0.254394E-13   0.392634E-15
  3582   0.775112E-12   0.342545E-13   0.000000E+00  -0.576938E-13   0.847840E-09   0.254326E-13   0.385592E-15
  3583   0.774373E-12   0.340813E-13   0.000000E+00  -0.577145E-13   0.847462E-09   0.254263E-13   0.378501E-15
  3584   0.773639E-12   0.339073E-13   0.000000E+00  -0.577281E-13   0.847085E-09   0.254203E-13   0.371355E-15
  3585   0.772907E-12   0.337326E-13   0.000000E+00  -0.577346E-13   0.846708E-09   0.254147E-13   0.364154E-15
  3586   0.772178E-12   0.335572E-13   0.000000E+00  -0.577341E-13   0.846332E-09   0.254094E-13   0.356893E-15
  3587   0.771452E-12   0.333812E-13   0.000000E+00  -0.577265E-13   0.845955E-09   0.254044E-13   0.349571E-15
  3588   0.770727E-12   0.332045E-13   0.000000E+00  -0.577119E-13   0.845579E-09   0.253995E-13   0.342191E-15
  3589   0.770003E-12   0.330274E-13   0.000000E+00  -0.576903E-13   0.845203E-09   0.253949E-13   0.334786E-15
  3590   0.769280E-12   0.328496E-13   0.000000E+00  -0.576616E-13   0.844828E-09   0.253905E-13   0.327394E-15
  3591   0.768557E-12   0.326714E-13   0.000000E+00  -0.576260E-13   0.844452E-09   0.253863E-13   0.320055E-15
  3592   0.767834E-12   0.324928E-13   0.000000E+00  -0.575835E-13   0.844077E-09   0.253823E-13   0.312809E-15
  3593   0.767111E-12   0.323138E-13   0.000000E+00  -0.575339E-13   0.843702E-09   0.253785E-13   0.305695E-15
  3594   0.766386E-12   0.321344E-13   0.000000E+00  -0.574775E-13   0.843328E-09   0.253750E-13   0.298752E-15
  3595   0.765660E-12   0.319546E-13   0.000000E+00  -0.574142E-13   0.842953E-09   0.253717E-13   0.292005E-15
  3596   0.764931E-12   0.317746E-13   0.000000E+00  -0.573440E-13   0.842580E-09   0.253686E-13   0.285427E-15
  3597   0.764200E-12   0.315944E-13   0.000000E+00  -0.572670E-13   0.842206E-09   0.253659E-13   0.278976E-15
  3598   0.763467E-12   0.314140E-13   0.000000E+00  -0.571833E-13   0.841832E-09   0.253635E-13   0.272609E-15
  3599   0.762731E-12   0.312335E-13   0.000000E+00  -0.570929E-13   0.841460E-09   0.253615E-13   0.266285E-15
  3600   0.761991E-12   0.310528E-13   0.000000E+00  -0.569958E-13   0.841087E-09   0.253600E-13   0.259963E-15
  3601   0.761247E-12   0.308722E-13   0.000000E+00  -0.568922E-13   0.840714E-09   0.253591E-13   0.253600E-15
  3602   0.760499E-12   0.306915E-13   0.000000E+00  -0.567820E-13   0.840342E-09   0.253587E-13   0.247162E-15
  3603   0.759747E-12   0.305110E-13   0.000000E+00  -0.566653E-13   0.839969E-09   0.253588E-13   0.240651E-15
  3604   0.758990E-12   0.303305E-13   0.000000E+00  -0.565423E-13   0.839597E-09   0.253592E-13   0.234076E-15
  3605   0.758227E-12   0.301501E-13   0.000000E+00  -0.564128E-13   0.839226E-09   0.253599E-13   0.227444E-15
  3606   0.757459E-12   0.299699E-13   0.000000E+00  -0.562771E-13   0.838854E-09   0.253608E-13   0.220765E-15
  3607   0.756685E-12   0.297899E-13   0.000000E+00  -0.561351E-13   0.838483E-09   0.253618E-13   0.214048E-15
  3608   0.755904E-12   0.296101E-13   0.000000E+00  -0.559869E-13   0.838113E-09   0.253628E-13   0.207301E-15
  3609   0.755116E-12   0.294307E-13   0.000000E+00  -0.558326E-13   0.837742E-09   0.253637E-13   0.200534E-15
  3610   0.754322E-12   0.292515E-13   0.000000E+00  -0.556721E-13   0.837372E-09   0.253646E-13   0.193752E-15
  3611   0.753520E-12   0.290727E-13   0.000000E+00  -0.555057E-13   0.837003E-09   0.253655E-13   0.186964E-15
  3612   0.752710E-12   0.288943E-13   0.000000E+00  -0.553334E-13   0.836633E-09   0.253665E-13   0.180175E-15
  3613   0.751892E-12   0.287164E-13   0.000000E+00  -0.551552E-13   0.836264E-09   0.253678E-13   0.173393E-15
  3614   0.751066E-12   0.285389E-13   0.000000E+00  -0.549713E-13   0.835895E-09   0.253693E-13   0.166623E-15
  3615   0.750231E-12   0.283619E-13   0.000000E+00  -0.547816E-13   0.835527E-09   0.253711E-13   0.159874E-15
  3616   0.749388E-12   0.281855E-13   0.000000E+00  -0.545864E-13   0.835158E-09   0.253733E-13   0.153148E-15
  3617   0.748535E-12   0.280097E-13   0.000000E+00  -0.543855E-13   0.834790E-09   0.253761E-13   0.146436E-15
  3618   0.747672E-12   0.278345E-13   0.000000E+00  -0.541793E-13   0.834422E-09   0.253793E-13   0.139726E-15
  3619   0.746800E-12   0.276600E-13   0.000000E+00  -0.539676E-13   0.834055E-09   0.253830E-13   0.133004E-15
  3620   0.745918E-12   0.274861E-13   0.000000E+00  -0.537506E-13   0.833687E-09   0.253873E-13   0.126259E-15
  3621   0.745025E-12   0.273130E-13   0.000000E+00  -0.535284E-13   0.833320E-09   0.253921E-13   0.119479E-15
  3622   0.744122E-12   0.271406E-13   0.000000E+00  -0.533011E-13   0.832953E-09   0.253976E-13   0.112649E-15
  3623   0.743208E-12   0.269691E-13   0.000000E+00  -0.530687E-13   0.832587E-09   0.254037E-13   0.105767E-15
  3624   0.742283E-12   0.267983E-13   0.000000E+00  -0.528313E-13   0.832220E-09   0.254104E-13   0.988642E-16
  3625   0.741346E-12   0.266284E-13   0.000000E+00  -0.525891E-13   0.831854E-09   0.254174E-13   0.919791E-16
  3626   0.740398E-12   0.264594E-13   0.000000E+00  -0.523421E-13   0.831488E-09   0.254248E-13   0.851519E-16
  3627   0.739438E-12   0.262913E-13   0.000000E+00  -0.520905E-13   0.831123E-09   0.254323E-13   0.784221E-16
  3628   0.738467E-12   0.261242E-13   0.000000E+00  -0.518343E-13   0.830757E-09   0.254398E-13   0.718294E-16
  3629   0.737484E-12   0.259581E-13   0.000000E+00  -0.515737E-13   0.830392E-09   0.254472E-13   0.654134E-16
  3630   0.736489E-12   0.257931E-13   0.000000E+00  -0.513088E-13   0.830028E-09   0.254545E-13   0.592009E-16
  3631   0.735481E-12   0.256291E-13   0.000000E+00  -0.510397E-13   0.829663E-09   0.254616E-13   0.531679E-16
  3632   0.734461E-12   0.254662E-13   0.000000E+00  -0.507664E-13   0.829299E-09   0.254685E-13   0.472775E-16
  3633   0.733429E-12   0.253044E-13   0.000000E+00  -0.504891E-13   0.828935E-09   0.254753E-13   0.414927E-16
  3634   0.732384E-12   0.251438E-13   0.000000E+00  -0.502079E-13   0.828571E-09   0.254820E-13   0.357767E-16
  3635   0.731326E-12   0.249843E-13   0.000000E+00  -0.499229E-13   0.828208E-09   0.254886E-13   0.300927E-16
  3636   0.730256E-12   0.248261E-13   0.000000E+00  -0.496342E-13   0.827844E-09   0.254951E-13   0.244036E-16
  3637   0.729172E-12   0.246691E-13   0.000000E+00  -0.493419E-13   0.827481E-09   0.255016E-13   0.186803E-16
  3638   0.728075E-12   0.245133E-13   0.000000E+00  -0.490461E-13   0.827119E-09   0.255082E-13   0.129236E-16
  3639   0.726964E-12   0.243588E-13   0.000000E+00  -0.487469E-13   0.826756E-09   0.255148E-13   0.714208E-17
  3640   0.725841E-12   0.242056E-13   0.000000E+00  -0.484445E-13   0.826394E-09   0.255215E-13   0.134431E-17
